positionName,positionLables,workYear,positionAdvantage,education,jobNature,skillLables,city,companyFullName,companyShortName,companyLabelList,companySize,district,financeStage,industryField,firstType,secondType,thirdType,latitude,longitude,resumeProcessDay,resumeProcessRate,min_salary,max_salary
数据分析师,"金融, 数据分析",不限,六险一金 弹性工作 福利补贴,硕士,全职,数据分析,北京,百融云创科技股份有限公司,百融云创,"技能培训, 股票期权, 带薪年假, 定期体检",500-2000人,海淀区,C轮,金融,产品|需求|项目类,数据分析,数据分析,39.984547,116.31007199999999,1,91,10,15
数据分析师/高级数据分析师,"金融, 数据挖掘, 数据分析",3-5年,"六险一金,弹性工作,福利多多",本科,全职,"数据挖掘, 数据分析",北京,百融云创科技股份有限公司,百融云创,"技能培训, 股票期权, 带薪年假, 定期体检",500-2000人,海淀区,C轮,金融,开发|测试|运维类,数据开发,数据分析,39.984547,116.31007199999999,1,91,15,25
数据分析师,"银行, 数据挖掘, 数据分析",3-5年,"带薪年假,绩效奖金,补充医疗",本科,全职,"数据挖掘, 数据分析",北京,百融云创科技股份有限公司,百融云创,"技能培训, 股票期权, 带薪年假, 定期体检",500-2000人,海淀区,C轮,金融,开发|测试|运维类,数据开发,数据分析,39.983319,116.32684099999999,1,91,10,20
数据分析师-,金融,3-5年,"六险一金,带薪年假,绩效奖金",本科,全职,,北京,百融云创科技股份有限公司,百融云创,"技能培训, 股票期权, 带薪年假, 定期体检",500-2000人,海淀区,C轮,金融,产品|需求|项目类,数据分析,数据分析,39.983319,116.32684099999999,1,91,10,20
资深数据分析师,数据分析,3-5年,"五险一金,弹性工作,福利多多",本科,全职,数据分析,北京,百融云创科技股份有限公司,百融云创,"技能培训, 股票期权, 带薪年假, 定期体检",500-2000人,海淀区,C轮,金融,产品|需求|项目类,数据分析,数据分析,39.984547,116.31007199999999,1,91,15,25
高级数据分析师,"大数据, 移动互联网",1-3年,"年底双薪,年度旅游,带薪年假,绩效奖励",本科,全职,,北京,百融云创科技股份有限公司,百融云创,"技能培训, 股票期权, 带薪年假, 定期体检",500-2000人,海淀区,C轮,金融,开发|测试|运维类,数据开发,数据分析,39.984547,116.31007199999999,1,91,15,25
数据运营/数据分析,"金融, 数据分析",1-3年,"六险一金,弹性工作,福利补贴",本科,全职,数据分析,北京,百融云创科技股份有限公司,百融云创,"技能培训, 股票期权, 带薪年假, 定期体检",500-2000人,海淀区,C轮,金融,产品|需求|项目类,数据分析,数据分析,39.984547,116.31007199999999,1,91,10,20
高级数据分析师,"金融, 数据挖掘, 数据分析",3-5年,数据分析,本科,全职,"数据挖掘, 数据分析",北京,百融云创科技股份有限公司,百融云创,"技能培训, 股票期权, 带薪年假, 定期体检",500-2000人,海淀区,C轮,金融,开发|测试|运维类,数据开发,数据分析,39.983319,116.32684099999999,1,91,20,30
BI数据分析师,互联网金融,3-5年,七险一金、15-20薪、牛人团队,本科,全职,,北京,北京微聚未来科技有限公司,微聚未来,"定期体检, 弹性工作, 免费班车, 七险一金",500-2000人,海淀区,不需要融资,"移动互联网,金融",金融类,互联网金融,分析师,40.049953,116.284706,1,100,20,40
商业营销-高级数据分析经理-北京-03664,"大数据, 数据分析, SPSS",5-10年,有挑战的业务方向，参与战略决策的团队,本科,全职,"数据分析, SPSS",北京,北京搜狗科技发展有限公司,搜狗,"岗位晋升, 扁平管理, 管理规范, 精英团队",2000人以上,海淀区,上市公司,工具,产品|需求|项目类,数据分析,数据分析,39.99366006,116.33254,1,100,20,40
商业营销-商业数据分析师（派遣）-北京-03887,"大数据, 金融, 数据分析",3-5年,发展迅猛、平台广阔、战斗力超强。,本科,全职,数据分析,北京,北京搜狗科技发展有限公司,搜狗,"岗位晋升, 扁平管理, 管理规范, 精英团队",2000人以上,海淀区,上市公司,工具,开发|测试|运维类,数据开发,数据分析,39.99366006,116.33254,1,100,6,7
风控数据分析岗——实习生,数据分析,应届毕业生,"带薪年假,绩效奖金,年底双薪",本科,实习,数据分析,北京,百融云创科技股份有限公司,百融云创,"技能培训, 股票期权, 带薪年假, 定期体检",500-2000人,海淀区,C轮,金融,开发|测试|运维类,数据开发,数据分析,39.984547,116.31007199999999,1,91,3,5
风控数据分析师,数据分析,1-3年,"带薪年假,绩效奖金,年底双薪",本科,全职,数据分析,北京,百融云创科技股份有限公司,百融云创,"技能培训, 股票期权, 带薪年假, 定期体检",500-2000人,海淀区,C轮,金融,产品|需求|项目类,数据分析,数据分析,39.984547,116.31007199999999,1,91,15,25
用户运营经理（数据分析方向）,"运营, 用户运营",3-5年,"年底双薪,年度旅游,带薪年假,绩效奖励",本科,全职,"运营, 用户运营",北京,百融云创科技股份有限公司,百融云创,"技能培训, 股票期权, 带薪年假, 定期体检",500-2000人,海淀区,C轮,金融,运营|编辑|客服类,运营,用户运营,39.984547,116.31007199999999,1,91,15,25
用户运营（重数据分析）,"运营, 用户运营",1-3年,大数据、大平台、快速发展,本科,全职,"运营, 用户运营",北京,百融云创科技股份有限公司,百融云创,"技能培训, 股票期权, 带薪年假, 定期体检",500-2000人,海淀区,C轮,金融,运营|编辑|客服类,运营,用户运营,39.983466,116.32656200000001,1,91,10,20
数据分析师,"社交, 移动互联网, 数据分析, SQL",3-5年,七险一金、弹性不打卡、免费午餐、季度旅游,本科,全职,"数据分析, SQL",北京,北京默契破冰科技有限公司,玩吧,"去他的考勤, 高手云集, 股票期权, 年底N薪",150-500人,东城区,B轮,社交,产品|需求|项目类,数据分析,数据分析,39.940498,116.436939,1,100,15,25
数据分析师,"BI, 数据分析, SQL",3-5年,大平台 发展快 带薪旅游 体检,本科,全职,"BI, 数据分析, SQL",北京,北京高因科技有限公司,居理新房,"绩效奖金, 交通补助, 带薪年假, 通讯津贴",500-2000人,东城区,B轮,移动互联网,产品|需求|项目类,数据分析,数据分析,39.920947999999996,116.432736,1,100,15,20
高级数据分析师,"可视化, 数据分析, SPSS, 数据库",3-5年,发展空间大，早十晚七不打卡,本科,全职,"可视化, 数据分析, SPSS, 数据库",北京,紫梧桐（北京）资产管理有限公司,蛋壳公寓,"技能培训, 年底双薪, 股票期权, 带薪年假",2000人以上,东城区,C轮,消费生活,产品|需求|项目类,数据分析,数据分析,39.924174,116.43027,0,0,20,35
数据分析师（数据处理方向）,"数据分析, MySQL, SQLServer",3-5年,发展空间大,本科,全职,"数据分析, MySQL, SQLServer",北京,凡普金科集团有限公司,凡普金科,"年底双薪, 节日礼物, 技能培训, 带薪年假",2000人以上,东城区,不需要融资,金融,开发|测试|运维类,数据开发,数据分析,39.922635,116.43336699999999,1,100,15,25
数据分析师（增长策略）,"电商, 数据分析, SQL, 增长黑客",5-10年,成长空间、技能提升、免费三餐,本科,全职,"数据分析, SQL, 增长黑客",北京,北京云动九天科技有限公司,省钱快报,"技能培训, 专项奖金, 带薪年假, 绩效奖金",150-500人,东城区,C轮,"移动互联网,电商",产品|需求|项目类,数据分析,数据分析,39.947795,116.4119,1,82,25,50
数据分析,"直播, 数据库, SQL",1-3年,团队氛围轻松融洽 热门行业 发展前景好,本科,全职,"数据分析, 数据库, SQL",北京,浙江齐聚科技有限公司北京分公司,齐聚科技（原呱呱视频）,"绩效奖金, 五险一金, 节日礼物, 定期体检",150-500人,东城区,C轮,"移动互联网,游戏",产品|需求|项目类,数据分析,数据分析,39.95149,116.422789,2,100,13,18
数据分析师,"广告营销, 移动互联网, 数据分析, SQL",3-5年,"六险一金,带薪年假,全薪病假,办公环境棒",本科,全职,"数据分析, SQL",北京,塞纳德（北京）信息技术有限公司,爱卡汽车,"午餐补助, 定期体检, 带薪年假, 五险一金",500-2000人,东城区,不需要融资,"移动互联网,社交",产品|需求|项目类,数据分析,数据分析,39.951586999999996,116.42183999999999,3,49,15,20
数据分析师（零售行业）,"新零售, 数据分析",5-10年,"BAT大拿,资金雄厚,弹性工作",本科,全职,数据分析,北京,高济（天津）投资有限公司,高济医疗,"绩效奖金, 通讯津贴, 定期体检, 带薪年假",150-500人,东城区,不需要融资,"医疗丨健康,数据服务",产品|需求|项目类,数据分析,数据分析,39.969106,116.38699299999999,0,16,20,35
数据分析师（风控建模方向）,"大数据, 征信, 数据分析",1-3年,"五险一金,免费午餐,下午茶,独立四合院",硕士,全职,数据分析,北京,中诚信征信有限公司,中诚信征信,,150-500人,东城区,不需要融资,"数据服务,人工智能",开发|测试|运维类,数据开发,数据分析,39.921853000000006,116.42048899999999,2,100,15,30
数据分析师,,3-5年,大数据平台、五险一金、年终奖、司龄津贴,本科,全职,,北京,彩讯科技股份有限公司,彩讯股份,"节日礼物, 技能培训, 年度旅游, 岗位晋升",500-2000人,东城区,上市公司,"移动互联网,消费生活",产品|需求|项目类,数据分析,数据分析,39.922902,116.41928100000001,0,0,15,20
数据分析师,"大数据, 数据分析, SQL",1-3年,"超棒团队,福利待遇好,高成长空间",本科,全职,"数据分析, SQL",北京,北京百观科技有限公司,百观Lab,"弹性工作, 硅谷风格, 带薪年假, 国际化",15-50人,东城区,A轮,"数据服务,金融",产品|需求|项目类,数据分析,数据分析,39.934573,116.432725,0,0,15,25
数据分析师DA,数据分析,1-3年,详见公司福利,本科,全职,数据分析,北京,任买科技（北京）有限公司,任买科技,"股票期权, 一年两次晋升, 春节超长假期, 扁平管理",2000人以上,东城区,不需要融资,"消费生活,金融",市场|商务类,市场|营销,商业数据分析,39.92153,116.433554,2,100,15,25
数据分析师,"SQL, SPSS, 数据运营, 数据分析",1-3年,电影项目分析调研,本科,全职,"SQL, SPSS, 数据运营, 数据分析",北京,北京猫眼文化传媒有限公司,猫眼电影,,500-2000人,东城区,未融资,文娱丨内容,产品|需求|项目类,数据分析,数据分析,39.950555,116.421803,1,83,10,18
资深数据分析师,"商业, 数据运营, 数据分析",5-10年,弹性工作,本科,全职,"商业, 数据运营, 数据分析",北京,智道网联科技（北京）有限公司,蘑菇智行,,150-500人,东城区,A轮,"移动互联网,电商",产品|需求|项目类,数据分析,数据分析,39.968225,116.41063,1,53,25,50
数据分析师-增长,"ETL, 数据仓库, 数据分析, SQLServer",1-3年,发展空间大,本科,全职,"ETL, 数据仓库, 数据分析, SQLServer",北京,凡普金科集团有限公司,凡普金科,"年底双薪, 节日礼物, 技能培训, 带薪年假",2000人以上,东城区,不需要融资,金融,开发|测试|运维类,数据开发,数据分析,39.922635,116.43336699999999,1,100,15,25
数据分析,Hive,3-5年,大平台，扁平管理，每周免费电影观看,本科,全职,"数据分析, Hive",北京,北京猫眼文化传媒有限公司,猫眼电影,,500-2000人,东城区,未融资,文娱丨内容,开发|测试|运维类,数据开发,数据分析,39.950555,116.421803,3,100,15,30
资深数据分析师 (MJ000237),"医疗健康, 移动互联网, 数据分析, SQLServer",3-5年,"五险一金,补充医疗保险,绩效奖金",本科,全职,"数据分析, SQLServer",北京,北京轻松筹网络科技有限公司,轻松筹,"节日礼物, 股票期权, 扁平管理, 领导好",500-2000人,东城区,C轮,"移动互联网,金融",开发|测试|运维类,数据开发,数据分析,,,1,100,15,25
高级数据分析师,数据分析,3-5年,六险一金，双休，有前景～,本科,全职,数据分析,北京,智道网联科技（北京）有限公司,蘑菇智行,,150-500人,东城区,A轮,"移动互联网,电商",开发|测试|运维类,数据开发,数据分析,39.967021,116.410463,1,81,15,30
高级数据分析师（风控建模方向）,数据分析,1-3年,"独立四合院,免费午餐,周五7小时",硕士,全职,数据分析,北京,中诚信征信有限公司,中诚信征信,,150-500人,东城区,不需要融资,"数据服务,人工智能",开发|测试|运维类,数据开发,数据分析,39.921853000000006,116.42048899999999,2,100,20,35
数据分析专员,"数据运营, 数据分析",1-3年,五险一金 扁平化管理,大专,全职,"数据运营, 数据分析",北京,富银金融信息服务（北京）有限公司,叮咚钱包,"技能培训, 带薪年假, 节日礼金, 周末双休",50-150人,东城区,不需要融资,金融,产品|需求|项目类,数据分析,数据分析,39.920947999999996,116.432376,0,0,6,10
高级数据分析师,"移动互联网, 房产服务, 数据分析, MySQL, 数据挖掘",5-10年,发展空间、六险一金、加班补助,本科,全职,"数据分析, MySQL, 数据挖掘",北京,紫梧桐（北京）资产管理有限公司,蛋壳公寓,"技能培训, 年底双薪, 股票期权, 带薪年假",2000人以上,东城区,C轮,消费生活,开发|测试|运维类,数据开发,数据分析,39.924174,116.43027,0,0,30,60
增长策略数据分析师,"商业, 增长黑客, 数据分析, 数据运营",1-3年,业务全球化，项目盈利，同事精英,本科,全职,"商业, 增长黑客, 数据分析, 数据运营",北京,达摩英时（北京）网络科技有限公司,HOLLA Group,"带薪年假, 年终分红, 老板nice, 团队氛围轻松",50-150人,东城区,A轮,"移动互联网,社交",产品|需求|项目类,数据分析,增长黑客（Growth Hacking）,39.921442,116.433706,1,100,10,20
市场数据分析师,"视频, 直播, 数据分析, 行业分析, 市场分析, 市场竞争分析",1-3年,"领导好,弹性工时,五险一金,前景好",本科,全职,"数据分析, 行业分析, 市场分析, 市场竞争分析",北京,浙江齐聚科技有限公司北京分公司,齐聚科技（原呱呱视频）,"绩效奖金, 五险一金, 节日礼物, 定期体检",150-500人,东城区,C轮,"移动互联网,游戏",市场|商务类,市场|营销,商业数据分析,39.95149,116.422789,2,100,13,18
数据分析师,"信息安全, 大数据",应届毕业生,"环境好,不加班,大公司",本科,全职,,北京,信永中和会计师事务所（特殊普通合伙）,信永中和,"带薪年假, 定期体检, 美女多, 扁平管理",2000人以上,东城区,不需要融资,企业服务,商业服务|专业服务,咨询|调研,情报信息分析人员,39.909192,116.441351,1,75,8,12
